Number,id_plot,province,latitude,longitude,altitude,aspect,MAT,MAP,Climate_change,slope,Forest_type,Forest_types,age,origin,origin_unsure,sucstage,area,Root_C_stock,lnRoot,Tree_C_stock,lnTree,Herb_layer_C_stock,lnHerb,Litter_layer_C_stock,lnLitter,Shrub_layer_C_stock,lnShrub,Woody_plant_C_stock,lnWoody,Total_aboveground_C_stock,lnabove,O_C_stock,lnOC,A_C_stock,lnAC,Total_soil_C_stock,lnTC,Total_belowground_C_stock,lnbelow,Total_forest_C_stock,lnTotalforest,AM_tree_C_stock,lnAM,EcM_tree_C_stock,lnEcM,C_stock_fraction_of_AM_tree,C_stock_fraction_of_EcM_tree,Ratio_of_AM_tree_C_to_EcM_tree_C,EcMrichness10,Amrichness10,species_richness10cm
841,SC215,SC,29.03484444,99.70629444,3511,SW,6.2,586,267.0487,5,Coniferous_forest,Coniferous_forest,54,natural,natural,middle,600,8.580644749,2.149509056,55.88372935,4.023273271,0.06530063,-2.728753595,0.172405683,-1.757904957,0.00174509,-6.350949149,55.88721953,4.023335723,47.37187541,3.858028707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.88372933,4.02327327,0,100,0,1,0,1
818,SC192,SC,30.15751389,102.442175,1824,SE,12.1,916,420.67035,5,Mixed_broadleaved_forest,Broadleaved_forest,89,natural,natural,middle,600,8.923977347,2.188741738,88.37775085,4.481620251,0.022403228,-3.798550223,0.101787358,-2.284869367,0.00189719,-6.267381435,88.38154523,4.481663183,79.47997111,4.375505054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.96425787,3.525308733,54.413493,3.996612156,38.43077871,61.56922129,0.624188156,4,2,4
550,HB185,HB,30.85147778,111.8002111,140,SE,16.7,1044,483.36245,15,Mixed_broadleaved_coniferous_forest,Mixed_forest,45,natural,natural,middle,600,7.721989771,2.044072073,54.49159205,3.998046415,0.069015167,-2.673428987,0.498886211,-0.695377243,0.002747812,-5.89695032,54.49708767,3.998147263,46.84411307,3.846825346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2098817,2.955424819,35.28171034,3.563364709,35.25292798,64.74707202,0.544471385,1,1,2
759,SC133,SC,30.87709722,102.6441639,3422,NE,4.3,968,433.14905,31,Mixed_broadleaved_coniferous_forest,Mixed_forest,115,natural,natural,late,1000,41.93378777,3.736091893,258.0759801,5.553254038,0.025325584,-3.675940169,0.9065682,-0.098089017,0.003224914,-5.736848996,258.0824299,5.55327903,216.1739677,5.37608349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.524898045,0.421927552,255.6835398,5.543940507,0.590871744,99.07297054,0.005964006,3,3,3
915,SC289,SC,30.68117778,102.7040417,2554,SW,9,868,395.3135,10,Coniferous_forest,Coniferous_forest,27,natural,natural,middle,600,13.09204796,2.57200502,130.1547367,4.868724025,0.002606438,-5.949770741,0.143338334,-1.942547471,0.003597084,-5.627631762,130.1619309,4.868779298,117.0724893,4.76279331,36.26089932,3.590740007,23.48892102,3.156528864,59.74982034,4.090166184,72.8418683,4.288290904,189.9143576,5.246573221,6.685483808,1.89993858,116.2346693,4.755611159,4.991678302,86.78595198,0.057517123,5,3,6
762,SC136,SC,30.65751667,102.7614111,2055,NE,11.4,889,407.8094,43,Evergreen_broadleaved_forest,Broadleaved_forest,38,natural,natural,early,600,6.008996291,1.793257728,58.32982265,4.0661135,0.022563294,-3.791430852,0.067828039,-2.690779615,0.003700572,-5.599267877,58.33722379,4.066240377,52.3507908,3.957967043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.11484095,3.300081215,31.21498171,3.440898163,46.48538212,53.51461788,0.868648305,3,3,4
454,HB89,HB,30.0354,109.7309556,1460,NE,11.3,1514,683.61255,10,Mixed_broadleaved_forest,Broadleaved_forest,71,natural,natural,middle,600,11.50552721,2.442827547,81.37126355,4.399022183,0.045166667,-3.09739592,0.195859105,-1.63035973,0.00420625,-5.471183765,81.37967605,4.399125562,69.91931551,4.247341942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.51923105,4.283851783,8.852032492,2.180647093,89.12142677,10.87857323,8.192381932,5,16,21
307,GZ71,GZ,25.72556389,108.2258556,398,NW,18.5,1279,589.53325,25,Broadleaved_deciduous_forest,Broadleaved_forest,18,natural,natural,early,500,2.810046201,1.033200925,33.51487015,3.511989225,0.035482509,-3.338715408,0.274972167,-1.291085397,0.005553063,-5.193405612,33.52597627,3.512320549,30.75141258,3.425935931,52.22160192,3.955496239,47.68843241,3.864688861,99.91003433,4.604270124,102.7200805,4.632007624,133.4714931,4.89388792,29.95674624,3.399754549,3.558123904,1.269233413,89.38344714,10.61655286,8.419253249,1,2,3
706,SC80,SC,27.87538333,101.9690139,1938,NW,15.6,1007,465.5491,38,Broadleaved_deciduous_forest,Broadleaved_forest,23,natural,natural,middle,1000,6.402873405,1.856746859,36.0550771,3.585047689,0.015179966,-4.187778747,0.259894129,-1.347480927,0.005559514,-5.192244585,36.06619613,3.585356031,29.67850269,3.390422969,34.82620855,3.550370223,29.20185278,3.374232159,64.02806133,4.159321446,70.43093474,4.254632581,100.1094374,4.606263962,1.245746116,0.21973464,34.80933099,3.549885483,3.455119821,96.54488018,0.035787706,3,1,3
482,HB117,HB,29.80915833,114.8346361,241,SW,15.7,1502,684.22595,30,Evergreen_broadleaved_forest,Broadleaved_forest,65,natural,natural,middle,600,9.117786393,2.210227055,62.245178,4.13108107,0.014275,-4.249245523,0.238083257,-1.435134847,0.005655629,-5.175103947,62.25648926,4.131262775,53.15297787,3.973174131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.555625674,2.022292408,54.68955233,4.001672692,12.13849155,87.86150845,0.138154828,1,2,4
763,SC137,SC,30.65714722,102.7617361,2033,NE,11.4,889,407.8094,37,Coniferous_forest,Coniferous_forest,32,natural,natural,early,600,5.301650412,1.668018171,51.5072004,3.941721611,0.07213202,-2.629257228,0.066604808,-2.708978512,0.005730415,-5.161967325,51.51866123,3.941944096,46.28914284,3.834907438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.79602106,2.549134268,38.71117937,3.656128431,24.84316941,75.15683059,0.330551052,4,4,5
452,HB87,HB,30.03352222,109.7290389,1425,SW,11.3,1514,683.61255,35,Mixed_broadleaved_forest,Broadleaved_forest,51,natural,natural,middle,600,8.084515664,2.089950586,59.333851,4.083179986,0.011033334,-4.506834225,0.192077529,-1.649856192,0.005870963,-5.137736604,59.34559293,4.083377863,51.27211059,3.937146951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.02413073,3.738243994,17.2266442,2.846457267,70.82656868,29.03341669,2.439484455,3,4,7
480,HB115,HB,29.80838056,114.8369139,153,SW,15.7,1502,684.22595,30,Evergreen_broadleaved_forest,Broadleaved_forest,67,natural,natural,middle,600,9.018998769,2.199333327,61.07376085,4.112082328,0.00125,-6.684611728,0.490831918,-0.711653536,0.006449779,-5.043709412,61.08666041,4.112293518,52.06891164,3.952568065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.690995583,1.305896227,57.38276528,4.049744002,6.043504658,93.95649534,0.064322372,1,2,3
303,GZ67,GZ,25.72584444,108.2269472,367,NW,18.5,1279,589.53325,25,Broadleaved_deciduous_forest,Broadleaved_forest,20,natural,natural,early,500,2.134101117,0.758045536,23.59611389,3.161082033,0.025317667,-3.676252827,0.232916667,-1.457074542,0.006891584,-4.977454322,23.60989706,3.161665991,21.50111361,3.06810473,45.23601162,3.811893487,42.90514104,3.758991657,88.14115266,4.478939537,90.27525377,4.502863378,111.7763674,4.716500156,18.607724,2.923576763,4.988389889,1.60711319,78.85927355,21.14072645,3.730206422,1,1,2
829,SC203,SC,28.47631667,100.3440306,4165,SE,3.8,738,330.9323,42,Evergreen_broadleaved_forest,Broadleaved_forest,78,natural,natural,middle,600,8.623413491,2.154481003,81.10594455,4.395756257,0.001870743,-6.281419601,0.163678412,-1.809851679,0.006984999,-4.963990429,81.11991455,4.395928486,72.4983718,4.283564104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.77797816,4.391704381,0,99.59563211,0,2,0,2
740,SC114,SC,31.15021667,100.8129167,3509,SE,4.6,681,306.8416,27,Coniferous_forest,Coniferous_forest,169,natural,natural,late,600,24.34417303,3.19229252,214.8520184,5.369949505,0.031178981,-3.468011097,0.912502971,-0.091563938,0.007454985,-4.898872343,214.8669283,5.370018898,190.5539343,5.249935274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.05026895,4.51141176,123.8017494,4.818681491,42.3781306,57.6218694,0.7354522,4,3,4
774,SC148,SC,29.57812778,102.0048694,4100,SW,7.1,958,432.49585,0,Coniferous_forest,Coniferous_forest,112,natural,natural,middle,600,18.38152162,2.9113459,193.0091514,5.262737604,0.017385593,-4.052113404,0.103352538,-2.269609436,0.007455845,-4.89875699,193.0240631,5.26281486,174.6599271,5.16284081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.377423677,0.866017413,190.1465456,5.247795067,1.231767333,98.51685487,0.012503113,4,2,4
722,SC96,SC,31.65740556,104.4941694,694,SW,16,928,431.208,21,Mixed_broadleaved_coniferous_forest,Mixed_forest,34,planted,natural,early,1000,7.275357852,1.984493001,37.40263015,3.621741027,0.172953943,-1.754729945,0.165100894,-1.801198513,0.007592917,-4.88053944,37.41781598,3.622146954,30.31541207,3.411656232,28.71346013,3.357366007,18.98942928,2.943882471,47.70288941,3.864991971,54.97824726,4.006937603,85.29365934,4.446100118,16.04861623,2.77562263,21.35401392,3.061239728,42.9077211,57.0922789,0.751550331,4,5,7
306,GZ70,GZ,25.72583333,108.2264083,398,NW,18.5,1279,589.53325,25,Broadleaved_deciduous_forest,Broadleaved_forest,18,natural,natural,early,500,2.680239066,0.985905994,31.68360782,3.455799444,0.077283175,-2.560279006,0.263407917,-1.334051433,0.007672792,-4.870074714,31.6989534,3.456283665,29.09599751,3.370600622,52.22160192,3.955496239,47.68843241,3.864688861,99.91003433,4.604270124,102.5902734,4.630743127,131.6862709,4.880422358,28.62112911,3.354145225,3.062478706,1.119224623,90.33418567,9.665814335,9.345739794,1,1,2
372,HB7,HB,32.42469167,110.7142889,840,SE,11.7,965,441.76645,24,Broadleaved_deciduous_forest,Broadleaved_forest,49,natural,natural,middle,1000,9.775063012,2.279834552,53.56733765,3.98093951,0.076625,-2.568831885,0.515073717,-0.663445249,0.007695,-4.867184512,53.58272765,3.981226771,43.88428964,3.781556389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.61407589,0.960910647,50.91624326,3.930181994,4.879980981,95.05091252,0.051340706,3,1,4
916,SC290,SC,30.68229722,102.7054444,2595,SE,9,868,395.3135,24,Coniferous_forest,Coniferous_forest,30,natural,natural,late,600,11.8394613,2.47143813,119.5776274,4.783965762,0.014749531,-4.216543993,0.095115,-2.352668593,0.007715834,-4.864480698,119.593059,4.784094805,107.7683472,4.67998399,38.63215804,3.654085039,21.55620951,3.070663919,60.18836755,4.097479104,72.02782884,4.277052556,179.7961761,5.191823854,12.18570765,2.500263761,104.050775,4.644879001,9.798499755,83.66699102,0.117113089,5,2,6
428,HB63,HB,31.08535556,115.8095889,664,SE,13.8,1511,685.6468,20,Broadleaved_deciduous_forest,Broadleaved_forest,79,natural,natural,middle,600,9.107654366,2.209115199,71.5467938,4.270351694,0.009126049,-4.696622427,0.103258334,-2.270521334,0.0082,-4.803621125,71.5631938,4.270580889,62.46466548,4.134601045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.394792928,1.855484054,64.66123734,4.169161908,8.937916837,90.37614953,0.098896854,4,1,5
687,SC61,SC,31.671675,102.7263556,3133,NW,6.3,834,376.67505,40,Broadleaved_deciduous_forest,Broadleaved_forest,69,natural,natural,late,1000,17.42629598,2.857980329,82.5822238,4.413794449,0.053996667,-2.918832957,0.208860702,-1.566087747,0.008393125,-4.780342361,82.59901005,4.413997696,65.22671073,4.177869059,92.24161371,4.52441137,49.90332896,3.910087713,142.1449427,4.95684726,159.5712387,5.07249046,224.7979494,5.415201996,1.310895087,0.270710176,81.27132868,4.397793294,1.587381675,98.41261832,0.016129859,4,0,4
842,SC216,SC,29.03455278,99.715025,3526,SW,5.2,592,268.3542,38,Coniferous_forest,Coniferous_forest,49,natural,natural,middle,600,3.470405444,1.24427143,36.40090342,3.594593594,0.007338169,-4.914665923,0.152204706,-1.882528914,0.00870523,-4.743831285,36.41831388,3.595071777,32.95524661,3.495150478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015903448,-4.141219338,36.38499997,3.594156601,0.043651564,99.86904531,0.000437088,3,0,3
513,HB148,HB,31.72191111,111.2288889,827,NE,13.3,998,458.48555,35,Broadleaved_deciduous_forest,Broadleaved_forest,42,natural,natural,middle,600,4.671247297,1.541426123,41.76892383,3.732152614,0.010625,-4.544545564,0.26613766,-1.323741585,0.008982756,-4.71244854,41.78688934,3.732582638,37.12626704,3.614324726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.140855557,0.761205542,39.62806828,3.679537662,5.125474541,94.87452546,0.054023717,2,1,3
524,HB159,HB,33.00365833,110.4685889,293,NE,15.4,765,358.4374,20,Mixed_broadleaved_coniferous_forest,Mixed_forest,84,natural,natural,middle,600,9.309222517,2.231005577,72.20390225,4.279494092,0.001761111,-6.341810419,0.279658877,-1.274184715,0.0093625,-4.67104293,72.22262725,4.279753394,62.91516584,4.141787245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.82515495,1.7621856,66.37874729,4.195376934,8.067645611,91.93235439,0.087756325,4,2,6
824,SC198,SC,28.06225556,100.2918639,2478,SW,12.4,830,383.1044,12,Coniferous_forest,Coniferous_forest,45,natural,natural,middle,600,3.116843216,1.1368207,28.66059396,3.355523147,NA,NA,NA,NA,0.009551867,-4.651018646,28.67969769,3.356189475,25.56285447,3.241140301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.66059395,3.355523146,0,100,0,1,0,2
837,SC211,SC,29.13981944,99.91170556,3301,NE,7.7,597,273.92045,31,Coniferous_forest,Coniferous_forest,52,natural,natural,middle,1000,21.5185276,3.068914313,78.8178943,4.367140056,0.007928881,-4.837243363,0.223120164,-1.500044801,0.009747091,-4.630786397,78.83738848,4.367387357,57.32678977,4.04876805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8178943,4.367140056,0,100,0,1,0,1
670,SC44,SC,27.0188,101.3784056,2053,SE,16.3,976,452.80305,37,Evergreen_broadleaved_forest,Broadleaved_forest,40,natural,natural,early,1000,12.38755689,2.516692492,72.22304045,4.279759115,0.122326494,-2.101061629,0.161889047,-1.820844073,0.009853199,-4.619959105,72.24274685,4.280031932,59.97751645,4.093969766,46.35148896,3.836253416,29.33789232,3.378879934,75.68938128,4.326637877,88.07693817,4.47821073,148.0544546,4.997580143,1.681138484,0.519471233,70.541902,4.256206888,2.327703836,97.67229616,0.023831771,3,1,4
505,HB140,HB,31.00346944,112.2072583,213,SW,16.1,985,456.50785,0,Broadleaved_deciduous_forest,Broadleaved_forest,33,natural,natural,early,600,3.629108262,1.28898696,31.68072376,3.455708413,0.023295072,-3.759513443,0.338523936,-1.083160477,0.010230483,-4.582383486,31.70118472,3.456354053,28.09537153,3.335604849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.480309356,1.868768249,25.2004144,3.226860439,20.45505464,79.54494536,0.257150904,1,1,2
718,SC92,SC,31.41661944,103.5431111,1955,SW,11.2,929,425.2007,20,Coniferous_forest,Coniferous_forest,45,natural,natural,middle,1500,31.84519226,3.460886421,92.5862147,4.528140261,0.00797,-4.832070786,0.254301496,-1.369234724,0.01043125,-4.562949171,92.6070772,4.528365566,60.76985494,4.107093859,38.57368503,3.652570309,33.9839318,3.525887819,72.55761684,4.284380961,104.4028091,4.648256582,165.172664,5.106991375,NA,NA,92.5862147,4.528140261,0,100,0,2,0,2
909,SC283,SC,30.00083056,102.7007667,1086,SE,16.4,1222,561.5464,15,Mixed_broadleaved_coniferous_forest,Mixed_forest,25,natural,natural,early,600,6.847343887,1.923860823,57.63779065,4.05417844,0.036642756,-3.306539524,0.056791667,-2.868365672,0.010618334,-4.545173149,57.65902732,4.054546823,50.84832619,3.928847205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.50423947,4.016459405,2.133551192,0.757787818,96.29834668,3.70165332,26.01495557,4,4,4
782,SC156,SC,29.57439444,101.9976444,3286,NW,7.2,955,431.3057,21,Coniferous_forest,Coniferous_forest,165,natural,natural,late,1000,26.38141996,3.272659973,162.7218563,5.09204234,0.005378584,-5.225330136,0.104394091,-2.259582205,0.01073787,-4.533978534,162.743332,5.092174309,136.3672906,4.915351912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.7218563,5.09204234,0,100,0,1,1,1
770,SC144,SC,30.60698611,101.9603694,3060,SW,6.9,768,348.34215,0,Mixed_broadleaved_coniferous_forest,Mixed_forest,76,natural,natural,middle,600,18.17950511,2.900294867,184.1740737,5.215881363,0.018283626,-4.001749374,0.137388077,-1.984945679,0.011276037,-4.485075424,184.1966258,5.216003806,166.0354043,5.112201045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.398954129,2.001338656,176.7751196,5.174878414,4.017370078,95.98262992,0.041855178,4,3,4
908,SC282,SC,30.00060556,102.7012556,1089,SE,16.4,1222,561.5464,16,Mixed_broadleaved_coniferous_forest,Mixed_forest,26,natural,natural,early,600,3.409819714,1.22665942,31.92055218,3.463250071,0.0407898,-3.199323229,0.033083334,-3.408725628,0.011284584,-4.484317732,31.94312135,3.463956863,28.57409143,3.352500413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.45902669,3.448685959,0.46152549,-0.773217994,98.55414315,1.445856849,68.16314022,0,3,3
511,HB146,HB,31.81198333,111.7566972,225,NW,15.7,900,418.44295,15,Broadleaved_deciduous_forest,Broadleaved_forest,21,natural,natural,middle,600,3.08861093,1.127721453,27.22898357,3.304281978,0.007812576,-4.852020536,0.079184741,-2.535971663,0.011334786,-4.479878875,27.25165314,3.305114185,24.17085478,3.185147559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173961338,-1.7489222,27.05502223,3.297872653,0.638882966,99.36111703,0.006429909,3,0,2
1125,ZJ170,ZJ,29.16458889,119.6366528,145,SW,17.5,1435,657.06375,20,Mixed_broadleaved_coniferous_forest,Mixed_forest,20,natural,natural,middle,600,7.581400169,2.025697901,85.9308951,4.453543428,NA,NA,0.414399546,-0.880924684,0.011665893,-4.451085823,85.95422689,4.453814909,78.37282672,4.361477269,11.88314047,2.475120628,8.197299481,2.103804768,20.08043995,2.999746204,27.66184012,3.32005385,106.0346668,4.663766086,15.04785904,2.711235725,70.88303607,4.261031139,17.51158186,82.48841814,0.212291401,5,3,6
768,SC142,SC,30.28793889,99.4692,4269,SW,2.7,578,258.81445,28,Coniferous_forest,Coniferous_forest,85,natural,natural,middle,600,24.85522426,3.213067962,249.3194843,5.518735144,0.023079748,-3.768799756,1.132622174,0.124535452,0.012567549,-4.376637263,249.3446193,5.518835953,224.5124748,5.413931273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.08599439,2.492047294,237.2334898,5.469044845,4.847593211,95.15240679,0.050945566,4,3,4
533,HB168,HB,32.06506667,110.1727139,960,NW,13.1,949,436.58335,25,Mixed_broadleaved_coniferous_forest,Mixed_forest,78,natural,natural,middle,600,19.97558243,2.994510649,135.7175542,4.910575919,0.039341371,-3.235478617,0.410677658,-0.889946659,0.01257027,-4.376420777,135.7426947,4.910761143,115.8064537,4.751920295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.61271349,4.087868865,76.10484069,4.332111872,43.92409947,56.07590053,0.783297264,3,3,6
868,SC242,SC,31.60506944,100.5838111,3477,NE,6.2,650,295.3047,37,Coniferous_forest,Coniferous_forest,97,natural,natural,middle,1000,11.15294769,2.41170383,68.3856885,4.22516357,0.294452534,-1.222637464,0.314803498,-1.155806651,0.012689349,-4.366992299,68.4110672,4.225534613,57.55257205,4.052698827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.79487126,2.17416874,59.5908172,4.087501488,12.8606898,87.1393102,0.147587693,2,3,3
776,SC150,SC,29.97644444,103.0023639,690,NW,17.3,1715,780.41505,13,Mixed_broadleaved_forest,Broadleaved_forest,76,natural,natural,middle,600,8.860139416,2.1815625,84.8575291,4.440973722,0.04056092,-3.204950238,0.043683228,-3.130791049,0.012884344,-4.351742348,84.88329779,4.441277346,76.06371929,4.331571401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.54341192,4.437265153,0.314117156,-1.157989254,99.62982995,0.370170048,269.1461141,1,5,5
484,HB119,HB,30.15251944,114.4266556,89,SW,17.2,1330,610.3032,15,Evergreen_broadleaved_forest,Broadleaved_forest,89,natural,natural,middle,600,14.69295167,2.687367901,118.1303692,4.771788838,0.009525,-4.653835358,0.342994089,-1.070042065,0.012925,-4.348591859,118.1562192,4.77200764,103.4727925,4.639308704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67395387,-0.394593613,117.4356038,4.765890131,0.570517027,99.41186561,0.005738923,5,0,5
828,SC202,SC,28.49140278,100.3418139,4179,SE,4.7,728,327.72645,30,Evergreen_broadleaved_forest,Broadleaved_forest,79,natural,natural,middle,600,8.135847577,2.096279924,76.82942145,4.341587659,NA,NA,0.527968823,-0.638718044,0.012939563,-4.347465762,76.85530058,4.341924441,68.719453,4.230032318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.340460476,0.850347695,73.08268875,4.291591523,3.046307562,95.12331001,0.032024827,3,1,3
493,HB128,HB,31.78298333,113.87425,136,SW,15.5,1104,508.24025,20,Broadleaved_deciduous_forest,Broadleaved_forest,19,natural,natural,early,600,1.862373055,0.621851511,15.4196235,2.735640951,0.010278724,-4.577679151,0.328251911,-1.113973944,0.013028125,-4.340644797,15.44567975,2.737329336,13.59358542,2.609598021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4196235,2.735640951,0,100,0,1,0,1
379,HB14,HB,31.81266667,110.7553333,240,NW,11.4,1064,485.0719,47,Mixed_broadleaved_forest,Broadleaved_forest,87,natural,natural,middle,1000,15.84712047,2.76298781,77.30939375,4.347815471,0.007875,-4.844062094,0.707342224,-0.346240679,0.0131,-4.335143049,77.33559375,4.348154312,61.49634828,4.118977795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.17293352,2.413494203,65.69951415,4.18509153,14.45223274,84.98257577,0.170061129,3,5,8
1032,ZJ77,ZJ,28.17829167,120.6773333,70,NE,18.3,1671,762.33255,30,Coniferous_forest,Coniferous_forest,20,planted,natural,middle,600,12.26856415,2.507040231,85.4608326,4.448058173,0.03556,-3.336533868,0.186109742,-1.681418769,0.01324625,-4.324040785,85.4873251,4.448368121,73.25432095,4.293937235,23.43708354,3.154319535,16.36995038,2.79544736,39.80703392,3.684043628,52.07559807,3.952696472,125.329919,4.830949612,85.46083258,4.448058173,NA,NA,100,0,NA,0,5,5
